"chemical_ID","Confidence","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB54629",0,0,"7_1",351.93238,789.9,"Multiple",351.93424,5.29,"TG(22:2(13Z16Z)22:6(4Z7Z10Z13Z16Z19Z)22:6(4Z7Z10Z13Z16Z19Z))","C69H106O6","1030.798941124","M+2H+Na","ISgroup_7_24_94",8515341,0.932
"HMDB54616",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)22:5(7Z10Z13Z16Z19Z)20:4(8Z11Z14Z17Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54602",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)20:5(5Z8Z11Z14Z17Z)22:4(7Z10Z13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54598",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)20:4(8Z11Z14Z17Z)22:5(7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54593",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)20:4(8Z11Z14Z17Z)22:5(4Z7Z10Z13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54581",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)18:4(6Z9Z12Z15Z)22:2(13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54566",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)22:5(4Z7Z10Z13Z16Z)20:4(8Z11Z14Z17Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54557",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)22:4(7Z10Z13Z16Z)20:5(5Z8Z11Z14Z17Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54545",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)22:2(13Z16Z)18:4(6Z9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54538",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)20:4(5Z8Z11Z14Z)22:5(7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54533",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)20:4(5Z8Z11Z14Z)22:5(4Z7Z10Z13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54529",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)20:3n622:6(4Z7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54469",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:2(13Z16Z)20:3(5Z8Z11Z)22:6(4Z7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54457",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)20:1(11Z)20:5(5Z8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54448",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)18:1(9Z)22:5(7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54443",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)18:1(9Z)22:5(4Z7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54438",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)18:1(11Z)22:5(7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54433",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)18:1(11Z)22:5(4Z7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54379",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:2(13Z16Z)18:022:6(4Z7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54325",0,0,"7_1",494.86863,791.9,"Multiple",494.87307,8.97,"TG(20:4(5Z8Z11Z14Z)22:6(4Z7Z10Z13Z16Z19Z)18:4(6Z9Z12Z15Z))","C63H94O6","946.70504074","M+ACN+2H","ISgroup_7_24_87",11023507.5,0.869
"HMDB54310",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:4(5Z8Z11Z14Z)22:5(7Z10Z13Z16Z19Z)22:2(13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54305",0,0,"7_1",494.86863,791.9,"Multiple",494.87307,8.97,"TG(20:4(5Z8Z11Z14Z)20:5(5Z8Z11Z14Z17Z)20:5(5Z8Z11Z14Z17Z))","C63H94O6","946.70504074","M+ACN+2H","ISgroup_7_24_87",11023507.5,0.869
"HMDB54285",0,0,"7_1",494.86863,791.9,"Multiple",494.87307,8.97,"TG(20:4(5Z8Z11Z14Z)18:4(6Z9Z12Z15Z)22:6(4Z7Z10Z13Z16Z19Z))","C63H94O6","946.70504074","M+ACN+2H","ISgroup_7_24_87",11023507.5,0.869
"HMDB54255",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:4(5Z8Z11Z14Z)22:5(4Z7Z10Z13Z16Z)22:2(13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54240",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:4(5Z8Z11Z14Z)22:2(13Z16Z)22:5(7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54235",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:4(5Z8Z11Z14Z)22:2(13Z16Z)22:5(4Z7Z10Z13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54170",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:4(5Z8Z11Z14Z)24:1(15Z)18:3(9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54164",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:4(5Z8Z11Z14Z)22:1(13Z)22:6(4Z7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB54083",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:4(5Z8Z11Z14Z)24:018:4(6Z9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54073",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:4(5Z8Z11Z14Z)22:020:4(8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54067",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:4(5Z8Z11Z14Z)22:020:4(5Z8Z11Z14Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB54058",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:4(5Z8Z11Z14Z)20:022:4(7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53991",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:3n622:6(4Z7Z10Z13Z16Z19Z)22:2(13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB53908",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:3n622:4(7Z10Z13Z16Z)22:4(7Z10Z13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB53903",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(20:3n622:2(13Z16Z)22:6(4Z7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB53893",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n622:2(13Z16Z)20:3n6)","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53871",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n620:3n622:2(13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53827",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n624:1(15Z)18:4(6Z9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53816",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n622:1(13Z)20:4(8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53810",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n622:1(13Z)20:4(5Z8Z11Z14Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53799",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n620:3(5Z8Z11Z)22:2(13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53788",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n620:1(11Z)22:4(7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53742",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(20:3n614:1(9Z)18:3(9Z12Z15Z))","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB53721",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n622:020:5(5Z8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53710",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n620:022:5(7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53705",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(20:3n620:022:5(4Z7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53670",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(20:3n615:018:3(9Z12Z15Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB53659",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(20:3n614:018:4(6Z9Z12Z15Z))","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB53374",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(20:2n616:1(9Z)18:3(9Z12Z15Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB53356",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(20:2n614:1(9Z)20:3n6)","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB53297",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(20:2n616:018:4(6Z9Z12Z15Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB53272",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(20:2n614:020:4(8Z11Z14Z17Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB53270",0,0,"7_1",481.90346,789.9,"Multiple",481.89962,7.97,"TG(20:2n614:018:3(9Z12Z15Z))","C54H94O6","838.70504074","M+3ACN+2H","ISgroup_7_24_91",13433926.8,0.903
"HMDB53266",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(20:2n614:020:4(5Z8Z11Z14Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB53247",0,0,"7_1",494.86863,791.9,"Multiple",494.87307,8.97,"TG(18:3(6Z9Z12Z)22:6(4Z7Z10Z13Z16Z19Z)20:5(5Z8Z11Z14Z17Z))","C63H94O6","946.70504074","M+ACN+2H","ISgroup_7_24_87",11023507.5,0.869
"HMDB53221",0,0,"7_1",494.86863,791.9,"Multiple",494.87307,8.97,"TG(18:3(6Z9Z12Z)20:5(5Z8Z11Z14Z17Z)22:6(4Z7Z10Z13Z16Z19Z))","C63H94O6","946.70504074","M+ACN+2H","ISgroup_7_24_87",11023507.5,0.869
"HMDB53050",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(18:3(6Z9Z12Z)24:1(15Z)20:4(8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53044",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(18:3(6Z9Z12Z)24:1(15Z)20:4(5Z8Z11Z14Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB53032",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(18:3(6Z9Z12Z)22:1(13Z)22:4(7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52964",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(18:3(6Z9Z12Z)16:1(9Z)18:3(9Z12Z15Z))","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB52958",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(18:3(6Z9Z12Z)16:1(9Z)20:2n6)","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB52957",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(18:3(6Z9Z12Z)16:1(9Z)18:3(6Z9Z12Z))","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB52945",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(18:3(6Z9Z12Z)14:1(9Z)20:3n6)","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB52939",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(18:3(6Z9Z12Z)24:020:5(5Z8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52926",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(18:3(6Z9Z12Z)22:022:5(7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52921",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(18:3(6Z9Z12Z)22:022:5(4Z7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52881",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(18:3(6Z9Z12Z)16:018:4(6Z9Z12Z15Z))","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB52861",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(18:3(6Z9Z12Z)15:020:3n6)","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB52854",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(18:3(6Z9Z12Z)14:020:4(8Z11Z14Z17Z))","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB52848",0,0,"7_1",283.90656,450.5,"Multiple",283.90374,9.93,"TG(18:3(6Z9Z12Z)14:020:4(5Z8Z11Z14Z))","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB52846",0,0,"7_1",481.90346,789.9,"Multiple",481.89962,7.97,"TG(18:3(6Z9Z12Z)14:020:2n6)","C54H94O6","838.70504074","M+3ACN+2H","ISgroup_7_24_91",13433926.8,0.903
"HMDB52524",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(18:2(9Z12Z)16:1(9Z)18:3(9Z12Z15Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB52517",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(18:2(9Z12Z)16:1(9Z)18:3(6Z9Z12Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB52504",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(18:2(9Z12Z)14:1(9Z)20:3n6)","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB52435",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(18:2(9Z12Z)16:018:4(6Z9Z12Z15Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB52406",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"TG(18:2(9Z12Z)14:020:4(8Z11Z14Z17Z))","C56H96O6","864.720690804","M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB52397",0,0,"7_1",481.90346,789.9,"Multiple",481.89962,7.97,"TG(18:2(9Z12Z)14:018:3(6Z9Z12Z))","C54H94O6","838.70504074","M+3ACN+2H","ISgroup_7_24_91",13433926.8,0.903
"HMDB52375",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(24:1(15Z)22:6(4Z7Z10Z13Z16Z19Z)18:4(6Z9Z12Z15Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB52345",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(24:1(15Z)20:5(5Z8Z11Z14Z17Z)20:5(5Z8Z11Z14Z17Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB52326",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)20:4(8Z11Z14Z17Z)18:3(9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52319",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)20:4(8Z11Z14Z17Z)18:3(6Z9Z12Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52315",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(24:1(15Z)18:4(6Z9Z12Z15Z)22:6(4Z7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB52305",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)18:4(6Z9Z12Z15Z)20:3n6)","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52296",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)18:3(9Z12Z15Z)20:4(8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52290",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)18:3(9Z12Z15Z)20:4(5Z8Z11Z14Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52230",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)20:4(5Z8Z11Z14Z)18:3(9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52223",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)20:4(5Z8Z11Z14Z)18:3(6Z9Z12Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52215",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)20:3n618:4(6Z9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52184",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)18:3(6Z9Z12Z)20:4(8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52178",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)18:3(6Z9Z12Z)20:4(5Z8Z11Z14Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52119",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)20:3(5Z8Z11Z)18:4(6Z9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB52059",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(24:1(15Z)16:1(9Z)22:6(4Z7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51896",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)22:6(4Z7Z10Z13Z16Z19Z)20:4(8Z11Z14Z17Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51890",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)22:6(4Z7Z10Z13Z16Z19Z)20:4(5Z8Z11Z14Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51880",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)22:5(7Z10Z13Z16Z19Z)20:5(5Z8Z11Z14Z17Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51864",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)20:5(5Z8Z11Z14Z17Z)22:5(7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51859",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)20:5(5Z8Z11Z14Z17Z)22:5(4Z7Z10Z13Z16Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51848",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)20:4(8Z11Z14Z17Z)22:6(4Z7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51838",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)20:4(8Z11Z14Z17Z)20:3n6)","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51807",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)18:3(9Z12Z15Z)22:4(7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51795",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)22:5(4Z7Z10Z13Z16Z)20:5(5Z8Z11Z14Z17Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51775",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)22:4(7Z10Z13Z16Z)18:3(9Z12Z15Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51768",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)22:4(7Z10Z13Z16Z)18:3(6Z9Z12Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51746",0,0,"7_1",351.93238,789.9,"Multiple",351.93343,2.98,"TG(22:1(13Z)20:4(5Z8Z11Z14Z)22:6(4Z7Z10Z13Z16Z19Z))","C67H108O6","1008.814591188","M+H+2Na","ISgroup_7_24_94",8515341,0.932
"HMDB51736",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)20:4(5Z8Z11Z14Z)20:3n6)","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51726",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)20:3n620:4(8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51720",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)20:3n620:4(5Z8Z11Z14Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51688",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)18:3(6Z9Z12Z)22:4(7Z10Z13Z16Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51624",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)20:3(5Z8Z11Z)20:4(8Z11Z14Z17Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51618",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)20:3(5Z8Z11Z)20:4(5Z8Z11Z14Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51593",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)18:1(9Z)22:6(4Z7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
"HMDB51576",0,0,"7_1",351.93238,789.9,"Multiple",351.93263,0.71,"TG(22:1(13Z)18:1(11Z)22:6(4Z7Z10Z13Z16Z19Z))","C65H110O6","986.830241252","M+3Na","ISgroup_7_24_94",8515341,0.932
