"","X.31","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29","X.30","Class","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X1.10","X1.11","X1.12","X1.13","X1.14","X1.15","X1.16","X1.17","X1.18","X1.19","X1.20","X1.21","X1.22","X1.23","X1.24","X1.25","X1.26","X1.27","X1.28","X1.29","X1.30","X1.31","X1.32","X1.33","X1.34","X1.35","X1.36","X1.37","X1.38","X1.39","X1.40","X1.41","X1.42","X1.43","X1.44","X1.45","X1.46","X1.47","X1.48","X1.49"
"179",179,"174","9.133","150.88579","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2665","190715_Smp_FK180310S77C1-25m_C","150.88579:1040684 151.88914:0 152.8925:3820945","","9.133","9.133","9.133","9.071","9.549","9.13","9.551","9.133","8.843","8.123","9.64","9.622","9.533","9.417","8.302","9.155","9.011","9.278","9.14","9.009","9.075","9.256","8.893","9.595","9.154","8.22","9.173","9.207","9.142","9.06","8.536","9.15","9.557","9.204","9.374","9.245","9.133","8.939","9.144","9.044","9.133","9.133","9.133","9.133","9.133","9.133","9.133","9.133","9.25","9.133"
"180",180,"175","9.652","150.94971","Unknown","[M-H]-","","0.9","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","318.46","190715_Poo_TruePooFK180310_DDAneg20","150.94971:1140923 151.95306:248814 152.95642:527568","61.14511:7447 66.83864:7430 67.92075:6230 69.01378:7171 76.9901:11733 83.53291:7940 88.97228:7586 92.95879:90520 114.80862:6922 118.89877:35240 133.69711:6956 136.01532:13011 142.69098:8040 150.94963:789128 150.95773:27804 151.03958:7738","9.126","9.209","9.297","9.358","9.708","9.713","9.728","9.604","9.655","9.726","9.719","9.721","9.722","10.175","9.482","9.522","9.584","9.724","9.556","9.674","9.759","9.654","9.751","9.72","9.694","9.697","9.785","9.652","9.74","9.705","9.698","9.584","9.635","9.682","9.728","9.552","9.679","9.696","9.696","9.565","9.603","9.666","9.641","9.752","9.607","9.604","9.643","9.778","9.681","9.87"
"181",181,"176","7.25","151.02518","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6.46","190715_Smp_FK180310S62C1-DCM_B","151.02518:649667 152.02853:0 153.03189:314939","","7.198","7.988","7.105","7.053","7.229","7.275","7.235","7.119","7.026","6.927","7.247","7.243","7.279","7.468","7.309","7.326","7.34","7.24","7.226","7.212","6.934","6.953","6.908","6.965","6.993","7.317","7.009","7.069","7.228","7.166","7.212","7.313","7.219","7.395","7.162","7.146","7.305","7.221","7.274","7.246","7.235","7.225","7.833","7.246","7.258","7.277","7.815","7.959","7.228","7.274"
"182",182,"177","6.063","151.0616","Unknown","[M-H]-","","0.52","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7.53","190715_Smp_FK180310S62C1-DCM_B","151.0616:239815 152.06495:0 153.06831:0","","6.085","6.127","5.977","5.922","6.054","6.066","6.077","5.934","6.077","5.877","6.054","6.058","6.023","6.963","5.928","6.077","6.068","6.045","5.833","6.046","5.878","5.954","5.981","5.999","5.938","6.006","6.099","5.972","5.924","5.958","5.978","6.033","5.894","5.92","6.058","5.887","5.996","5.851","5.989","5.882","6.134","6.027","5.907","5.976","6.229","6.133","6.897","5.718","6.076","7.078"
"183",183,"178","13.173","152.91676","Unknown","[M-H]-","","0.66","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","62.17","190715_Poo_TruePooFK180310_DDAneg20","152.91687:1750423 153.92022:0 154.92358:501851","53.27873:7114 53.86966:6606 54.39444:6843 58.00838:6922 65.57272:6547 65.88136:7524 83.45889:6989 88.41801:7919 95.75266:7276 101.44339:7121 105.35509:7210 136.20717:8238 152.42607:7605 152.81389:10187 152.91676:2925430 152.97015:18345","13.173","13.173","13.178","13.162","12.974","12.963","12.965","13.24","12.973","12.975","12.948","12.95","12.96","14.259","13.107","13.079","13.131","12.991","12.944","13.042","13.29","13.002","12.959","13.146","13.027","13.029","13.635","13.046","12.916","12.903","13.012","13.111","13.267","12.981","12.959","13.193","13.242","13.219","12.937","13.033","13.585","13.173","13.602","14.227","13.173","13.173","14.086","13.173","13.173","14.361"
"184",184,"179","13.81","152.91684","Unknown","[M-H]-","","0.7","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","49.86","190715_Poo_TruePooFK180310_Full3","152.91684:2093983 153.92019:0 154.92355:1080195","","14.411","14.046","13.696","13.628","13.791","13.819","13.798","13.647","13.757","13.728","13.815","13.823","13.792","13.754","13.608","13.637","13.629","13.763","13.679","13.719","13.708","13.691","13.813","13.906","13.814","13.795","13.831","13.819","13.808","13.839","13.77","13.714","13.668","13.771","13.801","13.622","13.848","13.777","13.584","13.716","13.752","13.872","14.071","14.092","13.768","14.049","13.966","13.971","13.872","14.122"
"185",185,"180","9.205","154.01707","Unknown","[M-H]-","","0.54","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","250.89","190715_Poo_QC-KM1906_E","154.01707:213584 155.02042:0 156.02378:255800","","9.205","9.726","8.795","8.72","9.201","9.216","9.213","9.139","9.179","9.146","9.224","9.182","9.245","9.17","8.915","9.231","9.041","9.169","9.125","9.117","9.573","9.195","9.199","9.185","9.215","9.203","9.235","9.085","9.248","9.213","9.162","9.073","9.108","9.173","9.204","9.06","9.166","9.141","9.19","9.029","9.784","9.205","9.423","9.478","9.205","9.205","9.399","9.549","9.128","9.551"
"186",186,"181","8.44","154.87996","Unknown","[M-H]-","","0.46","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","718.87","190715_Poo_TruePooFK180310_Fullneg60","154.87996:406009 155.88331:102653 156.88667:449145","","9.156","8.44","8.154","8.219","9.549","8.432","8.935","8.046","8.445","8.425","8.507","9.622","9.675","8.44","8.408","8.175","8.263","8.239","8.399","8.025","8.148","8.524","8.369","8.49","8.209","8.22","8.3","8.147","8.168","8.463","8.536","8.018","8.461","8.121","8.501","8.413","8.261","8.032","8.303","8.082","8.44","8.44","8.44","8.44","8.44","8.44","8.44","8.44","8.781","8.44"
"187",187,"182","13.434","154.90521","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","10.69","190715_Smp_FK180310S77C1-25m_A","154.90521:1325033 155.90856:0 156.91192:620012","","13.793","12.993","13.481","13.734","13.453","13.443","13.42","13.12","13.259","13.289","13.429","13.467","13.418","13.602","13.439","13.559","13.355","13.672","13.496","13.423","13.492","13.336","13.337","13.301","13.436","13.457","13.395","13.452","13.233","13.416","13.71","13.326","13.39","13.405","13.62","13.452","13.393","13.171","13.66","13.517","12.979","13.434","13.815","13.434","13.434","13.434","13.861","13.434","13.827","13.434"
"188",188,"183","7.722","154.94649","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","44.42","190715_Smp_FK180310S62C1-DCM_B","154.94649:275281 155.94984:0 156.9532:0","","10.201","7.702","8.23","7.766","7.782","7.774","7.945","6.951","8.187","6.912","7.449","7.733","7.682","7.716","7.829","6.992","7.416","7.722","8.141","6.967","6.901","6.877","7.544","7.011","7.752","8.22","7.069","8.132","9.77","7.722","7.722","7.007","8.169","7.667","8.178","7.619","7.722","6.976","6.927","7.722","7.87","7.769","9.671","7.792","7.722","7.717","9.597","7.746","7.318","7.726"
"189",189,"184","7.509","155.0011","w/o MS2:Ingalls_DHPS","[M-H]-","","0.7","False","8.646","155.00101","","","","","530","True","True","False","","False","False","null","null","100","100","null","null","null","51.7","190715_Std_4uMStdsMix2InH2O_2","155.0011:9130928 156.00445:1691209 157.00781:463405","","7.509","8.366","7.256","7.204","7.52","7.513","7.523","7.209","7.274","7.289","7.5","7.503","7.185","7.422","7.309","7.553","7.249","6.485","6.378","8.192","7.29","7.195","8.215","8.275","7.463","7.347","7.357","7.236","7.668","7.334","7.379","7.206","7.188","7.183","7.632","7.101","7.488","7.68","7.229","7.246","6.81","7.3","8.255","8.304","8.195","8.325","7.308","8.291","8.208","8.358"
"190",190,"185","9.846","155.05841","Unknown","[M-H]-","","0.62","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.74","190715_Smp_FK180310S62C1-DCM_B","155.05841:336556 156.06176:0 157.06512:78564","","10.399","10.47","9.587","9.509","9.862","9.848","9.837","9.604","9.685","9.726","9.857","9.875","9.863","10.251","9.8","9.856","9.916","9.769","9.678","9.842","9.666","9.731","9.736","9.641","9.77","9.774","9.83","9.728","9.787","9.798","9.744","9.599","9.727","9.85","9.758","9.795","9.739","9.787","9.726","9.656","9.814","9.742","9.881","9.843","9.833","9.754","10.228","10.302","10.221","10.379"
"191",191,"186","9.554","155.9104","Unknown","[M-H]-","","0.9","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2812.97","190715_Poo_TruePooFK180310_DDAneg20","155.91042:2847483 156.91377:459647 157.91713:2307076","50.6333:7891 61.98719:2091496 78.97215:12692 92.04638:16720 92.04949:231486 123.62684:9553 132.98341:98686 154.25574:7934 155.86494:2345640 155.91034:1924068 156.0117:445702 156.05583:10122","10.094","9.865","9.101","9.055","9.604","9.624","9.637","9.496","9.548","9.559","9.6","9.596","9.609","10.067","9.359","9.399","9.477","9.586","9.479","9.597","9.681","9.516","9.613","9.672","9.585","9.605","9.632","9.545","9.584","9.598","9.576","9.491","9.573","9.542","9.56","9.46","9.554","9.573","9.573","9.458","9.554","9.244","9.286","9.509","9.554","9.554","9.263","9.549","9.527","9.581"
"192",192,"187","8.254","156.87245","Unknown","[M-H]-","","0.42","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","623.83","190715_Smp_FK180310S62C1-25m_B","156.87245:154846 157.8758:48008 158.87916:73534","","9.156","8.254","8.199","8.294","8.265","8.261","8.261","8.122","8.217","8.198","8.248","8.24","8.236","9.061","8.255","8.281","8.278","8.194","8.322","8.285","8.238","8.174","8.123","8.254","8.209","8.128","8.193","8.132","8.198","8.067","8.246","7.987","8.2","8.197","8.223","8.044","8.246","8.047","8.198","8.218","8.254","8.254","8.254","8.254","8.254","8.254","8.254","8.254","8.449","8.779"
"193",193,"188","19.636","156.94226","Unknown","[M-H]-","","0.44","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","24.4","190715_Smp_FK180310S64C1-25m_C","156.94226:1404414 157.94561:0 158.94897:0","","19.54","19.65","19.559","19.688","19.637","19.849","19.67","19.629","19.827","19.868","19.639","19.861","19.796","19.593","19.643","19.71","19.716","19.786","19.683","19.66","19.341","19.485","19.622","19.39","19.498","19.467","19.397","19.634","19.628","19.29","19.525","19.671","19.943","19.656","19.821","19.512","19.566","19.389","19.933","19.583","19.644","19.723","19.654","19.584","19.626","19.549","19.603","19.631","19.56","19.599"
"194",194,"189","8.351","158.84605","Unknown","[M-H]-","","0.46","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","991.47","190715_Poo_TruePooFK180310_DDAneg20","158.84607:298613 159.84942:0 160.85278:16263153","57.03334:9891 61.98716:188858 65.01336:22759 72.52677:7924 78.91768:69939 80.91575:58992 88.78295:7368 97.06478:71627 97.07169:8178 97.8876:7300 99.7301:6450 106.03996:30195 115.07533:68943 115.64806:7372 118.04012:12492 119.04778:7451 131.16595:6205 132.01904:7202 132.05582:21804 158.84589:167363 158.862:29656 158.86998:24227 158.90829:187424 159.03052:9646 159.06596:96307 159.10193:11321","8.352","8.411","8.382","8.598","8.179","9.692","9.696","7.894","8.097","8.364","8.507","9.706","9.694","8.159","8.317","8.206","8.218","7.952","8.383","8.207","8.072","8.341","7.895","8.153","8.179","8.357","8.057","8.179","8.38","7.945","8.306","7.941","8.307","8.046","7.92","7.938","8.004","8.324","8.409","8.022","8.351","8.351","8.24","8.153","8.351","8.351","8.162","8.321","8.238","8.237"
"195",195,"190","9.567","159.90474","Unknown","[M-H]-","","0.72","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1623.42","190715_Poo_TruePooFK180310_DDAneg50","159.90474:652040 160.90809:39040 161.91145:54391","","10.109","9.604","9.176","9.222","9.622","9.62","9.614","9.496","9.563","9.528","9.581","9.59","9.599","9.633","9.329","9.307","9.462","9.586","9.479","9.597","9.681","9.501","9.613","9.656","9.585","9.605","9.617","9.56","9.584","9.567","9.56","9.491","9.573","9.525","9.59","9.475","9.57","9.543","9.558","9.458","9.567","9.567","9.517","9.509","10.18","9.567","9.49","9.471","9.527","9.535"
"196",196,"191","7.083","160.09706","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.33","190715_Smp_FK180310S62C1-25m_C","160.09706:357126 161.10041:379643 162.10377:0","","7.03","7.583","6.683","6.664","6.91","6.884","6.802","6.785","6.934","6.701","6.839","7.003","7.007","7.453","6.742","7.083","6.676","6.802","6.702","7.083","6.765","6.741","6.698","6.735","6.795","7.083","7.418","6.703","6.986","6.738","7.09","6.824","6.669","7.083","6.784","6.693","6.76","7.083","6.791","6.757","7.083","7.083","7.382","7.49","7.083","7.033","7.186","7.564","7.394","7.38"
"197",197,"192","8.215","160.84135","Unknown","[M-H]-","","0.66","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3147.02","190715_Poo_TruePooFK180310_DDAneg35","160.84134:3805175 161.84469:196626 162.84805:9031960","53.77811:6326 57.03336:120279 61.98721:36702 69.87943:6802 99.044:42337 101.02323:13137 108.51141:7616 113.06857:7346 123.7257:9039 125.89829:8003 131.14752:8036 141.72934:6584 142.00151:6281 143.03459:8175 152.97165:9145 159.22794:7288 160.6458:7118 160.84135:2234866 160.90517:16054","8.337","8.303","8.275","7.976","8.179","8.879","8.006","7.909","8.051","8.364","9.64","7.999","8.208","8.19","8.317","8.236","8.036","8.406","7.93","8.116","8.072","8.189","7.88","8.093","8.194","8.22","8.315","7.995","8.062","7.976","8.094","7.881","8.538","8.046","9.575","7.832","7.989","8.23","8.409","8.325","8.215","8.215","8.135","8.259","8.215","8.215","8.207","8.23","8.148","8.297"
"198",198,"193","7.782","160.84145","Unknown","[M-H]-","","0.44","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1304.08","190715_Poo_TruePooFK180310_DDAneg35","160.8414:5816062 161.84475:151667 162.84811:5966038","51.74057:6683 53.28588:7786 57.03331:61841 57.06293:7161 59.0125:9150 60.83046:7321 61.98717:33289 77.90483:8702 82.47104:8117 87.5972:6611 99.04402:30835 100.46954:8052 101.02331:11022 135.01903:8874 143.45737:8341 145.90147:8154 150.35339:8304 155.89163:7650 160.84132:3992900 160.90541:17734 161.04459:8113","7.782","8.153","7.455","7.43","9.006","9.688","8.826","7.742","7.548","7.699","7.774","7.269","9.694","8.19","7.829","7.523","7.477","7.786","7.746","7.764","7.798","7.78","7.331","7.706","7.676","7.654","7.418","7.539","7.394","7.731","7.532","7.344","7.418","7.35","7.86","7.832","7.488","7.787","7.411","7.414","7.782","7.782","8.135","7.782","7.782","7.782","8.207","8.111","8.148","8.252"
