107	4.55	120.08093	Unknown	[M+H]+		0.9	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	62.48	190715_Std_4uMStdsMix1InMatrix_1	120.08093:5435515 121.08428:893343 122.08764:3151801		383020	33805908	30217330	33409402	9188720	372607	218666	10071822	6451411	7206724	1012729	1568488	5341130	5589842	3225604	5254894	11724353	8272309	22203790	8301870	22793576	8064258	8645240	6123212	12150131	3896223	8074662	6032838	7047944	4649118	6246455	5646024	3650704	7161235	5648236	15045982	20681134	3782642	6201530	7472067	139476128	126267064	152582976	148424752	322287	168102	21425884	18353518	24136096	18247430	20444761.368125	37198906.2657486
108	5.194	120.09069	Unknown	[M+H]+		0.28	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	63.66	190715_Smp_FK180310S64C1-25m_C	120.09069:2141259 121.09404:404106 122.0974:3923112		860064	1831306	313229	340786	44141	39271	27800	173734	350563	37280292	4277416	98139	13495452	5114850	200403	371653	196654	24103366	40247656	131239	150627	271759	275068	172356	53282684	104605	381165	183353	187651	8774468	362276	203316	15565243	28912594	234552	448720	15111704	214040	250544	110386	139429648	126205248	1386898	148198528	203128	212637	19473942	524447	1307451	1192600	13856592.9980859	33854773.5272864
109	19.615	120.97256	Unknown	[M+H]+		0.5	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	276.26	190715_Poo_TruePooFK180310_DDApos20	120.97257:3863748 121.97592:480640 122.97928:530074	52.47317:6624 55.90266:5853 62.98254:39775 65.37206:6726 66.86491:6778 73.66428:6561 88.05399:6779 89.02136:6507 90.40752:6869 93.0704:30351 99.58666:5616 105.07027:32016 120.97252:16748 121.08883:11784	157460384	7328902	3027892	1181218	34559888	48934712	39635580	7680457	114328088	100938544	600547	1011392	43747616	423242	3129860	7658938	4285602	103275424	3477995	65083316	37923096	2082250	53068932	8210284	165297696	35452424	103266920	2888190	132659112	121490096	2891133	1329158	1752200	6210334	118311840	3295638	127360672	66068608	1185116	1934774	4995030	2075629	7239246	469080	9451533	272615	8274476	387465	4748785	3749660	35642231.776875	48989575.9951462
110	7.13	121.03192	Unknown	[M+H]+	similar chromatogram in higher mz_574; similar chromatogram in higher mz_337	0.96	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	768.52	190715_Std_4uMStdsMix2InMatrix_1	121.03192:76044336 122.03527:3921659 123.03863:25340356		18221008	643008576	622438784	860957120	139154	112186	905347	686017	199712208	267118896	111105928	150157792	222255552	104692752	98305648	136575552	679960064	461575424	297033152	55464544	272764000	132320392	502087968	345947296	478754432	50447812	113305784	92777280	148828512	156069584	126378304	67893392	47991612	73714480	209872608	354199072	349318624	38531804	135292128	122427376	140953	17723	407278048	3985706	869374336	938176896	1286518528	1238435072	417963200	377057504	285765922.570898	315790952.507233
111	3.208	121.03989	Unknown	[M+H]+		0.56	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40.59	190715_Poo_TruePooFK180310_DDApos35	121.0399:956429 122.04325:56466 123.04661:5382382	52.04832:7125 53.71286:7081 53.93785:7220 59.33487:7224 63.60608:7476 66.03455:23363 69.36604:6168 70.14379:7500 70.16018:7790 72.27928:8139 76.5512:6615 79.05492:37478 91.05476:29494 93.04529:469396 93.07047:105240 93.28948:7172 95.04967:19348 105.07034:124750 116.32906:7002 119.08582:23018 121.0399:1459446 121.06506:48961 121.07617:14856 121.0888:55688 121.10145:231085	17142494	15257	13393902	20242526	8396480	7650738	6822245	16427241	14676491	21467282	4084170	8179012	17728406	8910271	7733296	11117805	4172848	8245171	14710279	11383000	10401272	24232406	17013444	16437237	15316453	9705305	16356512	6984760	28767344	15534017	55379388	12701339	8209443	55782736	35034500	9135626	22826924	9518184	12060410	15741583	77972	39451	10139409	8964708	62353	110047	155073	8623119	10623913	8648375	13341644.3536523	11369590.7040664
112	3.157	121.03994	Unknown	[M+H]+	adduct linked to 263_[M+CH3OH+H]+	0.42	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	32.2	190715_Poo_TruePooFK180310_DDApos20	121.03994:893584 122.04329:72513 123.04665:4312618	50.15688:6924 51.56089:7429 54.39444:6748 63.01947:6722 65.87602:6465 66.03458:25066 68.12359:6880 71.006:7007 79.01479:7371 79.05489:31932 86.52484:7325 91.05468:23153 93.04529:417979 93.07041:78116 95.0498:14603 96.1185:8914 103.0547:9590 105.07036:83250 107.40433:7022 119.08608:17550 120.29234:8040 120.97232:7285 121.03992:1445009 121.06507:28667 121.07619:10725 121.08884:67696 121.10146:168059	75166	15662697	13236642	20242524	7007758	4066614	6822245	16427240	14676491	21465868	5795814	12335155	17728406	8921105	7733296	11117805	4172849	8245171	14710280	11383001	10401272	24232406	17013444	16437236	15316453	9705305	16356512	8892697	28767344	15534017	55521748	12701339	8209443	55782736	35034504	9135626	22826922	9518184	12060410	15741583	95569	39451	58447	40019	62353	58546	8627171	36389	96225	76829	12604126.1179687	11911562.2838168
113	9.684	121.06837	Unknown	[M+H]+	adduct linked to 194_[M+NH4]+	0.5	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.65	190715_Poo_TruePooFK180310_DDApos20	121.06847:896270 122.07182:94080 123.07518:653532	56.0105:6285 59.04993:130712 61.01145:7616 63.02707:524937 64.82587:6781 71.20941:6505 92.47932:6795 93.07044:11773 105.07027:10740 120.08103:7725 121.06847:403837 121.07653:22938 121.08884:106340	95510	17888438	13968042	25588320	3468493	3547720	3350652	950968	574322	590709	3445859	3269276	2863198	1678682	1444952	1951272	12126293	6440920	783791	1430821	123898	1020986	696413	896715	772966	792684	497629	1367082	667331	2038173	513583	288907	838393	1257063	442585	544765	560251	639203	610644	2310442	600607	365945	4162006	5652876	8263308	5200670	8111942	3128624	5636574	4203221	3353274.49796875	4877523.54728372
114	7.845	122.00654	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.5	190715_Std_H2OinMatrix_2	122.00654:1228344 123.00989:567076 124.01325:583629		2345492	2764020	5351434	1735250	326838	625245	252344	3197124	30327226	6951919	182817	192913	110727	5193276	20783816	3045464	4491962	3048699	1614089	555647	542486	4431954	2264631	2542294	14486554	5706636	6653558	4064110	3355303	5335663	16987308	1339547	3833799	3044800	7376284	2246107	3706414	2813775	2187662	3465230	1944268	6677008	3507250	1747047	1700561	3198079	1571926	2555832	6402973	10574744	4587202.18140625	5528346.29098942
115	19.646	122.00655	Unknown	[M+Na]+	adduct linked to 188_[M+K]+	0.7	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.97	190715_Poo_TruePooFK180310_DDApos35	122.00655:3762563 123.0099:574073 124.01326:712932	52.04471:8384 53.59018:7886 53.79355:9768 56.75957:7987 62.98253:9932 64.01653:26087 67.03677:8745 67.48345:7082 70.28217:7166 72.7771:7049 73.7227:7407 79.00914:6887 79.05483:18292 80.98033:37252 81.07052:8213 93.97984:8538 98.99081:176422 100.97179:8296 117.00112:13314 120.59512:7648 121.08887:7697 121.97321:9337 122.0603:18397 122.07164:28962	133893072	57990012	8285472	23456994	34201244	17564238	29163490	34341452	88077704	118347032	4838760	9564305	80841136	4465040	17430350	10511717	20082452	83508000	4795233	60199668	33360204	15795109	86621560	26920880	148876944	86176280	130830872	12509966	124693728	136789632	116567968	13927118	33551848	14484673	126082128	18253820	116259488	94019592	67438752	8345625	17771378	52554936	25850574	3995656	23685280	6279296	24289406	5261024	23041920	26294948	49241759.54	45014611.7998926
116	13.501	122.00658	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.96	190715_Smp_FK180310S64C1-25m_C	122.00658:1507850 123.00993:440297 124.01329:622928		2113661	5144142	4340092	5454142	51466	112284	2139712	164047	11377396	444173	54879	143138	56763	3906089	18291106	1242188	6935126	185716	913285	66121	44534	1265760	88415	29057	14408164	816654	10450519	380302	250023	212666	11740747	13979	2153687	3936168	3010446	29691	94010	688045	303373	300767	1547302	5888977	2153913	3445588	3557078	3707654	1865997	3264945	1578657	3521667	2877686.22808594	4030878.34608189
117	9.842	122.00659	Unknown	[M+H]+		0.38	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.27	190715_Poo_TruePooFK180310_Full2	122.00659:1473544 123.00994:204023 124.0133:432051		12544	76969	3464753	2792804	497956	439094	878334	2333057	16771056	6108331	735828	1269131	542900	14938	15991464	3773358	5540980	2830927	2724514	3739768	4793920	12353330	4067204	4006409	8789014	10261082	7112991	9296956	2928316	11823638	13942191	1244336	5619938	3731380	3959968	3588453	4300604	3829167	1722419	6041344	2948862	9708219	4413524	4414642	2728532	2005751	3066177	6157412	3875524	8972835	4844856.87960938	4088106.64603348
118	7.362	122.09661	Unknown	[M+H]+		0.8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.39	190715_Smp_FK180310S62C1-25m_B	122.09661:6215280 123.09996:2835937 124.10332:1141727		74521392	12808394	128203264	150740912	10827797	8247931	11543486	95198520	128174016	84408024	3938756	19710978	45783868	75025512	59742424	49296996	97790488	152147856	60783212	73758440	131715264	133467504	115591688	84731728	89142688	142018128	132892536	138811184	106824048	52576124	114646624	59907620	73086912	127610224	126066248	92801696	143577984	114216032	140490416	94645320	29380816	18418676	80088848	50439960	16434934	13624522	69643680	72142400	60924556	40545492	80182322.355	44834291.2134238
119	7.557	122.10843	Unknown	[M+H]+		0.62	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	72.21	190715_Poo_TruePooFK180310_DDApos35	122.10847:4409166 123.11182:3021855 124.11518:777238	56.66252:8335 68.91586:7843 75.51029:7414 75.756:7262 76.10345:801992 78.51219:8356 79.05492:50114 81.07049:33229 93.07042:9920 94.07381:11114 95.06089:12223 98.99082:11425 104.07113:19907 106.06576:9327 106.07368:14039 107.07345:41085 121.08872:18996 122.09664:9404302	12850570	11899626	77319864	49436360	17741506	14420860	9713282	92457768	72547584	86588040	55859360	11890361	38327044	47363284	88394288	51916276	93009056	89213696	25409722	86791128	64301008	57815404	136677168	56743108	92551376	66513424	90642584	98446000	94245272	55417892	88201552	106454136	74161104	50102140	150132624	88315104	53420268	20085090	123860048	120427280	14136505	14791518	56840280	9029092	12055961	21562532	17920030	49622756	23622022	8853232	59001923.7	37638723.3195074
120	19.742	122.97015	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	69.86	190715_Smp_FK180310S64C1-25m_C	122.97015:696409 123.9735:107161 124.97686:0		16034858	439871	617958	347750	163083	239302	1277193	386024	11134189	11835272	110220	3302699	5729772	115382	581422	269323	303383	7063140	155582	4645436	3446676	540296	6245613	495200	14884640	11988808	8373882	779005	14965373	1793236	19374468	430512	392192	425736	9617293	293867	13105874	2584724	361757	456007	236278	171971	354213	140365	135693	418352	311822	128001	345772	325893	3557507.56015625	5286327.33912901
121	5.93	123.08062	Unknown	[M+Na]+	adduct linked to 98_[M+NH4]+	0.64	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.29	190715_Smp_FK180310S64C1-25m_A	123.08062:3760483 124.08397:31530746 125.08733:1385937		68484208	56456712	98108104	43803524	10543357	5302422	3154767	29332550	18342320	27783836	4038390	4655522	10132228	32744784	39684536	19150570	21420664	36215956	22881464	62812328	21602332	77956160	82122832	39040472	19247886	23949532	26300122	11106771	79279224	58373464	48549148	89021272	57633672	78036264	57563356	59534224	75344408	18276454	29783190	19191058	13577989	12107651	21438872	6925386	9503144	8268360	31086834	48974188	28927784	58876000	36532925.82	25930380.2190349
122	2.593	123.08065	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.88	190715_Smp_FK180310S77C1-DCM_A	123.08065:2840200 124.084:896095 125.08736:900126		15799869	11238971	25817716	17905336	4620582	6389030	4937220	35866208	17586362	46048476	6491940	6438848	9250666	6307661	11325907	10627495	19328256	63816264	18840964	16925182	44590632	17916436	28182260	11343129	14874201	37427060	8668580	32455122	29641122	15674558	19497714	28008246	38978572	18930990	22959316	20224666	41860920	37868184	13364721	12290615	33411768	14176141	13121800	26345002	23970254	10534419	21009182	16859960	15666607	13414242	20776587.42	12569672.4148794
123	9.799	123.0807	Unknown	[M+H]+		0.58	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.32	190715_Poo_TruePooFK180310_DDApos20	123.08067:1074439 124.08402:508056 125.08738:413733	58.99855:66736 61.61412:10694 67.05498:24650 67.29869:8489 71.49648:9782 72.19476:9084 73.30442:8105 74.79583:8947 77.00913:40792 79.0549:17664 81.07057:61438 82.01441:1835697 84.01328:7978 95.08595:52928 100.02481:9612204 102.02904:30614 104.60349:9509 105.07013:14133 108.05758:13345 118.03519:4295810 120.03943:12647 123.0406:361054 123.05548:15843 123.08068:1406117 123.09997:648015 123.11703:55467	2421337	3172470	22085228	33964336	3109996	4134614	2178092	12132841	14050236	31103888	2236236	12507712	3959806	11539657	9512183	8263321	23937232	28585302	15966819	30576914	38402064	27137558	15314430	21577862	22607150	38010184	20026994	16472254	23366860	35595344	23851146	11058697	8022110	26449074	26252064	29728920	12165694	23976438	16412715	6212465	14049146	8887352	5205362	8051214	10545088	6619188	12753175	16189309	26443004	10960643	16755634.465	10292895.061749
124	5.872	123.10289	w/o MS2:"Ingalls_DL-Proline, D7"	[M+H]+		0.56	False	9.6	123.1147					530	True	True	False		False	False	null	null	89.4	99.9	null	null	null	35.02	190715_Smp_FK180310S64C1-DCM_C	123.10289:1841688 124.10624:35025392 125.1096:677155		40440088	3545181	23747604	67074324	8322118	5634598	1910435	35353528	43823324	56424868	4918516	2386261	18575636	11307604	9219563	6858424	13066501	68060896	5202597	7015750	57047968	61662944	61648764	17481120	11483660	43214712	60425360	68910128	59879332	14642782	12200084	25449942	11746108	59065984	63200024	14570848	46359376	47958740	52588388	11859723	2813253	2062998	15505838	2036972	3538140	1713560	2645798	23944112	4757552	23788424	26341809.0025	23376991.0477449
125	7.808	123.11477	Unknown	[M+Na]+	adduct linked to 48_[M+H]+	0.66	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	80	36.71	190715_Poo_TruePooFK180310_DDApos35	123.1147:2860783 124.11805:220456 125.12141:311690	50.43307:7953 52.5146:8227 55.05503:9056 57.07066:8801 58.12265:7856 58.99874:35959 59.96349:7806 60.30894:7876 62.86689:7942 62.92339:8757 63.00719:11593 64.01506:11406 67.05499:71112 77.00914:24498 77.10973:1272539 79.05489:14148 81.07051:103417 82.0144:760774 84.26063:8027 95.04986:16312 95.06083:7472 95.08607:122162 100.02481:3932672 100.07652:9702 102.02904:17902 105.07033:22615 108.05741:21207 117.96614:7863 118.0352:1883123 123.0278:38841 123.04052:197481 123.08067:2483531 123.09998:845313 123.11458:544373	86367792	72366760	88623736	99693304	1060403	20812926	1974885	93240872	81990840	85417864	2406201	2122026	58688584	44629664	49756732	52427116	84722872	92057712	96919912	98444976	127555424	89387336	93318368	89865552	87188544	88175320	84880224	97805752	3356629	72963504	84064120	89963936	94517688	94815168	83576856	7026057	85524560	79423112	93731344	81528704	1447392	1432087	62472812	43427248	2146202	2819894	62069880	45666020	67517528	46497196	63557792.695	35923079.7370995
126	3.42	124.03947	Unknown	[M+H]+	similar chromatogram in higher mz_252	0.44	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.71	190715_Std_4uMStdsMix2InH2O_1	124.03947:59633248 125.04282:5166243 126.04618:583934		13526815	148608832	101859008	101077944	2340565	1754469	782938	46184504	32038872	5780548	1577734	18789602	3229415	5194508	3482878	6015002	67252640	46758992	85970504	2168172	33252044	13001710	43573604	29716190	93675816	18966594	49745808	9850971	11159031	7097362	127290672	4899494	2168861	6155691	5139095	34783000	55637044	5629849	14575352	19628504	11620219	17052870	118566776	116305808	1422273280	1307801728	1508837376	1392093440	108528208	13503506	145938476.90875	378519327.905638
