"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","File type","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample"
"178","13.173","152.91676","Unknown","[M-H]-","","0.66","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","62.17","190715_Poo_TruePooFK180310_DDAneg20","152.91687:1750423 153.92022:0 154.92358:501851","53.27873:7114 53.86966:6606 54.39444:6843 58.00838:6922 65.57272:6547 65.88136:7524 83.45889:6989 88.41801:7919 95.75266:7276 101.44339:7121 105.35509:7210 136.20717:8238 152.42607:7605 152.81389:10187 152.91676:2925430 152.97015:18345","0","0","36.4","129","82.5","57.9","54.1","4.5","43.5","74.6","60.2","59.3","36.8","63.7","31.6","106.4","34.9","70.1","37.7","44.7","6.1","66.2","52.6","3.8","69","51.5","13.7","82.3","62.2","24.1","38.5","0.7","11.7","68.8","64.1","1.2","4.5","4.4","79.1","36.3","0.9","0","0.6","87.3","0","0","135.4","0","0","97"
"179","13.81","152.91684","Unknown","[M-H]-","","0.7","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","49.86","190715_Poo_TruePooFK180310_Full3","152.91684:2093983 153.92019:0 154.92355:1080195","","73.2","140.5","56","85.7","12.2","10.8","10.2","35.5","43.5","72","3.1","9.5","7.4","69.3","4.6","114.7","3","72","34.8","2.1","11.8","68.8","51.2","3.2","56.3","54.3","27","73.1","62.5","18.1","39.7","21.6","7.3","10","55.4","5.3","63.4","6.2","24.8","39.4","0.5","0.6","78.8","85.2","1.8","0.8","8.2","118.6","142.9","99.1"
"180","9.205","154.01707","Unknown","[M-H]-","","0.54","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","250.89","190715_Poo_QC-KM1906_E","154.01707:213584 155.02042:0 156.02378:255800","","0","15.1","20.3","11.1","0.8","0.4","0.9","6.3","6.8","5.7","1.4","1","1.9","0.7","3","0.2","13.1","5.8","2.4","6.6","7.9","905.5","3.7","7.2","4.4","1.2","7.3","4.4","0.8","1.1","2.6","9.7","4.4","5.3","3.5","10.2","3.1","0.9","2.1","8.6","1.1","0","3376.7","2300.8","0","0","9.6","4.5","0.7","11.4"
"181","8.44","154.87996","Unknown","[M-H]-","","0.46","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","718.87","190715_Poo_TruePooFK180310_Fullneg60","154.87996:406009 155.88331:102653 156.88667:449145","","1222.8","0","783.7","1120.5","14.4","1.2","11.2","750.7","3.3","0.4","17.6","29.4","5.8","0","1.3","1023.4","3.4","5.6","1.3","1234.1","1.7","4.9","3.2","2.2","8.2","3.5","1892.9","2.3","1.9","3.5","32","1647.4","0.7","1462.3","5.2","0.8","2246.8","943.1","7.8","2102.9","0","0","0","0","0","0","0","0","1.6","0"
"182","13.434","154.90521","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","10.69","190715_Smp_FK180310S77C1-25m_A","154.90521:1325033 155.90856:0 156.91192:620012","","2.2","0.3","2.1","3.6","7.9","8.6","6","8.2","14.4","15.7","1.1","3.4","1","0.3","2.1","13.2","2.4","1.3","0.9","1.3","3.4","9.8","11.3","2","4.6","5.3","37.4","1.7","18.5","3.8","9.1","4.9","1.2","1.8","7.1","2.8","4.2","3","13.6","3.7","0.3","0","1.4","0","0","0","2.1","0","1.6","0"
"183","7.722","154.94649","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","44.42","190715_Smp_FK180310S62C1-DCM_B","154.94649:275281 155.94984:0 156.9532:0","","2.8","0.8","0.9","0.6","0.4","0.5","0.5","5.4","0.4","5.1","0.5","0.3","0.6","7.2","0.7","5.4","0.5","0","0.7","0.8","2.9","1.3","0.6","5.4","0.6","0.6","6.4","0.7","3","0","0","7.2","0.4","0.5","0.3","0.7","0","6.3","5.9","0","0.5","0.6","3.7","2.4","0","3.9","642","0.1","0.5","1.2"
"184","7.509","155.0011","w/o MS2:Ingalls_DHPS","[M-H]-","","0.7","False","8.646","155.00101","","","","","530","True","True","False","","False","False","null","null","100","100","null","null","null","51.7","190715_Std_4uMStdsMix2InH2O_2","155.0011:9130928 156.00445:1691209 157.00781:463405","","0","9.6","20.1","30.9","0.9","2.2","1.1","12.8","10.1","4.6","1.8","2.6","5.5","0.8","7.7","1.4","11.2","2.6","5.2","3.3","13","13.9","5.3","5.8","1.9","12.3","13","16","0.9","1.4","3","23.3","10.6","11.2","0.9","13","1.6","0.9","5.3","10.3","206.1","231.3","1.5","10.9","765.1","264.3","3.5","31.7","11.9","6.7"
"185","9.846","155.05841","Unknown","[M-H]-","","0.62","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.74","190715_Smp_FK180310S62C1-DCM_B","155.05841:336556 156.06176:0 157.06512:78564","","8.5","8.2","5.5","9.6","1","2.9","1","5.3","6.2","7.7","0.2","1","1.1","6","0.7","1.5","2.6","2.7","6.8","2.8","11.2","6.1","1.7","10","3.3","6.2","3.4","6.1","4.2","1.4","3.5","6.1","3.9","2.7","5.2","1.3","2.5","4.4","3.8","5.2","0.5","0.5","0.7","0.6","1.1","0.5","7.1","8","6.2","6.3"
"186","9.554","155.9104","Unknown","[M-H]-","","0.9","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2812.97","190715_Poo_TruePooFK180310_DDAneg20","155.91042:2847483 156.91377:459647 157.91713:2307076","50.6333:7891 61.98719:2091496 78.97215:12692 92.04638:16720 92.04949:231486 123.62684:9553 132.98341:98686 154.25574:7934 155.86494:2345640 155.91034:1924068 156.0117:445702 156.05583:10122","33.2","9586.7","54.2","51.5","274.5","334","359.8","132.3","32.2","40","174.7","283.5","426.6","73.6","82.6","73","28.8","78.8","90.9","18426.9","84.2","68","61.5","13619.1","31.9","18019.4","82.2","55","49.8","36.5","29.3","84.9","17267.8","76","13552.9","95.6","86","32.1","19.3","35.8","0","1","1929.3","9286.1","0","0","13135.7","52.8","45.6","8154.6"
"187","8.254","156.87245","Unknown","[M-H]-","","0.42","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","623.83","190715_Smp_FK180310S62C1-25m_B","156.87245:154846 157.8758:48008 158.87916:73534","","1756.1","0","2.4","1.3","3.6","1.5","1.7","2.1","5.2","7.2","0.3","2.2","0.6","2.8","1.9","1.3","1777.9","2","1.2","3.8","1","4.7","13.3","0","3.3","1272.6","2650.5","2158.1","4.8","1482.5","9.5","3.5","1.3","5.5","5.5","5","1936.3","2","4.7","2","0","0","0","0","0","0","0","0","1.1","1.2"
"188","19.636","156.94226","Unknown","[M-H]-","","0.44","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","24.4","190715_Smp_FK180310S64C1-25m_C","156.94226:1404414 157.94561:0 158.94897:0","","39.6","1.5","3.9","5.8","2.2","5.9","11.3","2.3","23.6","24","1.5","3.9","27.8","0.6","1.8","2.4","0.8","25.7","2.8","26.6","15.1","3.1","24.7","14.6","29.9","18.9","32.9","1.5","25.8","33.6","24.9","2.9","15.7","0.6","26.2","0.9","34.3","34.4","28.8","1.6","2","2.4","0.9","1.1","2.1","0.7","0.8","1.4","2.2","2"
"189","8.351","158.84605","Unknown","[M-H]-","","0.46","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","991.47","190715_Poo_TruePooFK180310_DDAneg20","158.84607:298613 159.84942:0 160.85278:16263153","57.03334:9891 61.98716:188858 65.01336:22759 72.52677:7924 78.91768:69939 80.91575:58992 88.78295:7368 97.06478:71627 97.07169:8178 97.8876:7300 99.7301:6450 106.03996:30195 115.07533:68943 115.64806:7372 118.04012:12492 119.04778:7451 131.16595:6205 132.01904:7202 132.05582:21804 158.84589:167363 158.862:29656 158.86998:24227 158.90829:187424 159.03052:9646 159.06596:96307 159.10193:11321","3548","2","3.1","1.1","20.9","32.3","65.9","13.7","1824.2","3.4","29.1","51.1","39.3","4004","6.4","2","8.8","3734.9","1.4","21.8","7.4","2.1","2.6","29.2","10.8","3.6","3047.6","8.4","1.1","12.7","1.8","1551","7","16.9","13.1","6","20.3","2.1","2","3573.6","0","0","3.9","2.3","0","0","1160","1.8","1.9","4.8"
"190","9.567","159.90474","Unknown","[M-H]-","","0.72","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1623.42","190715_Poo_TruePooFK180310_DDAneg50","159.90474:652040 160.90809:39040 161.91145:54391","","3225.8","8.9","20.2","19.3","52.7","62.4","10.8","21.5","3383.9","3184.2","57.7","40.4","36.2","3","28.4","17.1","15.6","3295.6","3613.1","10.8","3348.7","3328.6","16.8","9.2","3268.9","14","3143.2","2591.6","2322.5","15.3","3363.4","3542.7","7.6","3337.9","25.2","3623.2","17.7","3310.7","1586","17.9","0","0","25","1684.4","2.7","0","24.5","1986","21","936.8"
"191","7.083","160.09706","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.33","190715_Smp_FK180310S62C1-25m_C","160.09706:357126 161.10041:379643 162.10377:0","","0.4","3.1","4.4","6.8","0.5","0.8","1.1","1.1","0.4","1.9","0.8","0.5","0.2","0.4","0.5","0.4","3","1","7.5","0","1.7","0.5","3.1","1.8","1.9","0","0.5","0.4","0.4","0.7","0.4","0.5","0.5","0","0.4","1.6","1.4","0","0.4","1.2","0","0","3.7","2.9","0","0.5","0.5","4.7","4","0.5"
"192","8.215","160.84135","Unknown","[M-H]-","","0.66","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3147.02","190715_Poo_TruePooFK180310_DDAneg35","160.84134:3805175 161.84469:196626 162.84805:9031960","53.77811:6326 57.03336:120279 61.98721:36702 69.87943:6802 99.044:42337 101.02323:13137 108.51141:7616 113.06857:7346 123.7257:9039 125.89829:8003 131.14752:8036 141.72934:6584 142.00151:6281 143.03459:8175 152.97165:9145 159.22794:7288 160.6458:7118 160.84135:2234866 160.90517:16054","7347.7","8.4","3","49.4","367.8","59.9","118.6","31.4","4840.4","43.4","285.1","70.9","62.9","28.5","141.9","20.7","25.9","1.6","11.2","24.6","2","32.4","4279.3","41.4","10.9","161.9","84.6","14.5","23925.1","24","3887.7","9.7","30.4","46304.7","9.4","7167","21.7","6.6","1.8","37.1","0","0","2666","1950.5","0","0","11.9","1.6","13.1","3.5"
"193","7.782","160.84145","Unknown","[M-H]-","","0.44","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1304.08","190715_Poo_TruePooFK180310_DDAneg35","160.8414:5816062 161.84475:151667 162.84811:5966038","51.74057:6683 53.28588:7786 57.03331:61841 57.06293:7161 59.0125:9150 60.83046:7321 61.98717:33289 77.90483:8702 82.47104:8117 87.5972:6611 99.04402:30835 100.46954:8052 101.02331:11022 135.01903:8874 143.45737:8341 145.90147:8154 150.35339:8304 155.89163:7650 160.84132:3992900 160.90541:17734 161.04459:8113","0","1.1","28.1","23","298.2","185.6","896.8","1.3","3259.4","3","13","12.2","973.1","19.1","0.7","10.2","31.5","1.8","0.6","2.1","3","2.1","7078.4","1.5","4.7","19.3","11.2","0.9","675.7","0.5","1784.9","19","3.1","6070.7","3.6","16","23.3","4.6","7281.9","3.5","0","0","6.7","0","0","0","7.7","0.8","6.7","1.8"
"194","10.969","161.04472","Unknown","[M-H]-","","0.66","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6.14","190715_Smp_FK180310S64C1-25m_B","161.04472:842065 162.04807:61618 163.05143:64255","","0.9","0.7","7.9","8.1","1.6","1.7","1.7","6.4","6.1","7.1","0.8","0.6","2.8","1.5","3.7","4.7","2.5","6.2","8.3","3.9","4","1.9","11.5","13.3","2.9","4.6","5.5","2.8","7.7","5.4","4","10.1","15.3","2.4","5.6","5.4","2.1","3.2","8.5","5.4","0.4","7.7","5.5","6.1","2.6","11.6","7.4","4.5","3.3","1.1"
"195","9.913","161.04475","Unknown","[M-H]-","","0.56","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.81","190715_Smp_FK180310S64C1-25m_B","161.04475:792298 162.0481:56417 163.05146:118811","","3.4","0.2","2.8","1.3","1.5","2.4","2.2","8.7","7.5","15","0.4","1.9","1.7","0.4","2.6","4.7","1.8","8.9","0.1","10.1","22.9","0.5","12.7","2.4","2.1","2.1","8.4","2.1","3","2.1","1.3","1.9","9","9","2.5","3.7","9.2","9.1","2.3","3.3","0.7","2.4","0.4","0.5","0.8","3.5","1.1","1.7","0.7","0.9"
"196","2.609","161.08105","Unknown","[M-H]-","","0.3","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","10.41","190715_Std_4uMStdsMix2InMatrix_2","161.08105:3933572 162.0844:674331 163.08776:337049","","5.2","5","1.4","1.8","1.8","7","1.1","4.6","3.3","1.7","2.7","18.8","0.8","0.9","2.8","2.6","1.1","0.5","3","0.1","0.8","2","0.4","5.7","4.9","3.5","4.6","0","1.5","5.4","4.4","3","4.9","3.7","1.4","1.1","0.5","0.2","2.1","3.5","0.1","4.8","1.3","6.3","129.4","19.1","143.4","74.4","8.2","5.5"
"197","6.403","162.04141","Unknown","[M-H]-","","0.44","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7.74","190715_Poo_QC-KM1906_F","162.04141:256297 163.04476:0 164.04812:0","","0.9","8.7","3.8","14.5","0.5","1.3","0.8","8.9","1.4","6.2","0.5","1.1","1.3","0.6","0.7","0.6","3.6","10.3","1.6","1.1","0.7","3.6","4.3","5.4","11.7","0.7","1.9","0.8","1.3","0.9","4","0.7","10.3","1.2","5.8","0.8","5.8","1.2","0.8","13.5","0.7","0.7","8","11","0.9","0.7","7","6.2","8.5","9.2"
"198","8.987","162.83849","Unknown","[M-H]-","","0.56","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","17128.11","190715_Poo_TruePooFK180310_DDAneg35","162.83839:3677212 163.84174:222798 164.8451:2667383","51.24232:6754 65.13624:8048 71.67765:9015 73.17764:7066 87.93242:8628 93.76765:8253 100.14084:7380 110.84484:8883 121.05097:10319 145.58943:8717 160.28517:8515 162.83833:2649293","117863.8","1.6","5.5","1.6","193.2","35.3","232.2","243.2","0.4","3","111.7","441","1276.4","3455.1","568","2147.1","1.1","8.1","0.8","41.6","1.6","0.9","0.5","5531.7","4.1","181952.4","6.2","11315.1","11.7","8.5","0.4","0.4","2.2","78368.8","8671.2","29986.6","25958.4","92.9","102.6","19.8","0","0","2.1","5","0","1.1","7.3","0.8","11280.1","58.4"
"199","4.586","164.07098","Unknown","[M-H]-","","0.56","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","9.18","190715_Std_4uMStdsMix1InH2O_1","164.07098:1829642 165.07433:201960 166.07769:488050","","1.3","7","8.7","11.1","1.2","1","1","3.5","3.3","2.4","1.1","0.4","0.2","0.2","1.3","0.2","4.7","4.5","10.3","0.8","12.2","3.7","4","2.3","5.3","3.1","0.5","0.9","4.3","0.9","3.4","1","0.4","3.8","4.1","4.6","5.4","0.7","0.8","4.1","33","40.9","22.5","31.4","0.8","1.4","0.2","5.7","3.3","6.6"
"200","9.471","164.83548","Unknown","[M-H]-","","0.32","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1539.64","190715_Poo_TruePooFK180310_DDAneg50","164.83546:1181652 165.83881:27915 166.84217:122839","54.35859:6431 54.95836:6554 58.84807:7798 71.60638:7140 76.06817:7942 103.84023:7311 136.57802:8094 139.94771:7142 160.25546:8972","4","5.3","2.3","463.7","169.3","166.4","52.3","51.4","744.3","3.3","92.3","179.1","445.3","2.1","14.4","833","4.3","28.3","4.7","5130.5","23.5","65.3","77.6","5015.8","1.8","76.8","1874.1","2.6","1989.9","1","2.4","2.7","2.6","3.3","68.5","6.4","31.8","2.1","3015","4.9","0","0","1560.9","19.2","0","0","7.2","3","3288.6","2.4"
"201","10.445","165.01849","Unknown","[M-H]-","","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","41.23","190715_Poo_QC-KM1906_E","165.01849:4863774 166.02184:427002 167.0252:0","","9","185.2","180.8","192.9","1.1","1.1","0.7","2.1","13.4","0.9","0.7","0.8","1.5","5.2","0.3","0.9","15.1","2.2","16.8","0.7","27","1.7","1.3","11.5","0.6","7.1","5.7","1.1","7.4","2.5","3.9","25.9","6.1","1.5","21.5","16.1","1.6","14.2","1.1","1","3.2","1","0.4","135.1","0.7","1.2","1.3","71","0.7","53.7"
"202","12.22","165.01854","Unknown","[M-H]-","","0.84","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7.9","190715_Smp_FK180310S62C1-DCM_B","165.01854:564965 166.02189:0 167.02525:0","","5.7","7.7","8.3","13.8","2.2","2.2","1.6","7.9","7.9","8.4","8.8","1.5","6.9","4.3","8.9","2.9","12.9","9.3","10","6.5","14","11.4","7.8","6.8","5.3","3.5","6.5","8.5","7.4","11.8","5","8.4","4.6","10.5","14.8","9.2","7.7","8.3","8.6","11.5","2","0.8","1.5","9","1.6","0.6","5.2","4.9","0.8","7"
"203","10.313","165.01872","Unknown","[M-H]-","","0.54","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","21","190715_Poo_QC-KM1906_F","165.01872:5947096 166.02207:730738 167.02543:0","","2.3","1.6","136.9","143","3.2","5","4","10.7","9.8","11.7","1.7","3.7","12.4","2.9","4.7","6.2","8.2","15.6","1.2","5.5","27.1","17.1","24.3","12.5","10.8","5.8","4.7","18.2","6.8","11.5","4.2","6.7","2.1","11.7","15.9","1","11.2","11.3","10.2","18.8","1","0.8","55.2","0.7","1.1","0.4","61.3","1.6","66.5","0.7"
"204","9.694","166.92715","Unknown","[M-H]-","","0.76","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","11.45","190715_Smp_FK180310S77C1-25m_A","166.92715:363997 167.9305:0 168.93386:453762","","11","8.9","3.7","10.9","22.1","12","3.6","9.1","9.7","19.8","4","19.6","3.6","0.7","7.9","8.5","10.4","25.3","0.8","2.6","2","17.5","22","0.7","3.4","8.1","16.1","10.2","17.7","5.2","10.9","2.7","2.7","20.2","19.9","5.7","13.3","6.6","19.1","2.1","0","0","7","4.9","0","0","9.2","8.2","11.6","8.5"
