"","id","parent","class"
"1062","CHEMONTID:0000581","CHEMONTID:0000442","Metalloid astatides"
"1063","CHEMONTID:0000582","CHEMONTID:0000442","Metalloid bromides"
"1064","CHEMONTID:0000583","CHEMONTID:0000442","Metalloid chlorides"
"1065","CHEMONTID:0000584","CHEMONTID:0000442","Metalloid fluorides"
"1066","CHEMONTID:0000585","CHEMONTID:0000442","Metalloid iodides"
"1067","CHEMONTID:0000586","CHEMONTID:0000443","Transition metal astatides"
"1068","CHEMONTID:0000587","CHEMONTID:0000443","Transition metal bromides"
"1069","CHEMONTID:0000588","CHEMONTID:0000443","Transition metal chlorides"
"1070","CHEMONTID:0000589","CHEMONTID:0000443","Transition metal fluorides"
"1071","CHEMONTID:0000590","CHEMONTID:0000443","Transition metal iodides"
"1072","CHEMONTID:0000591","CHEMONTID:0000448","Actinide bromates"
"1073","CHEMONTID:0000592","CHEMONTID:0000448","Actinide chlorates"
"1074","CHEMONTID:0000593","CHEMONTID:0000448","Actinide chlorites"
"1075","CHEMONTID:0000594","CHEMONTID:0000448","Actinide chromates"
"1076","CHEMONTID:0000595","CHEMONTID:0000448","Actinide chromites"
"1077","CHEMONTID:0000596","CHEMONTID:0000448","Actinide cyanates"
"1078","CHEMONTID:0000598","CHEMONTID:0000448","Actinide hydroxides"
"1079","CHEMONTID:0000599","CHEMONTID:0000448","Actinide hypobromites"
"1080","CHEMONTID:0000600","CHEMONTID:0000448","Actinide hypochlorites"
"1081","CHEMONTID:0000601","CHEMONTID:0000448","Actinide hyponitrites"
"1082","CHEMONTID:0000602","CHEMONTID:0000448","Actinide hypophosphites"
"1083","CHEMONTID:0000603","CHEMONTID:0000448","Actinide iodates"
"1084","CHEMONTID:0000604","CHEMONTID:0000448","Actinide nitrites"
"1085","CHEMONTID:0000605","CHEMONTID:0000448","Actinide nitrates"
"1086","CHEMONTID:0000606","CHEMONTID:0000448","Actinide orthonitrates"
"1087","CHEMONTID:0000607","CHEMONTID:0000448","Actinide perbromates"
"1088","CHEMONTID:0000608","CHEMONTID:0000448","Actinide perchlorates"
"1089","CHEMONTID:0000609","CHEMONTID:0000448","Actinide periodates"
"1090","CHEMONTID:0000610","CHEMONTID:0000448","Actinide permanganates"
"1091","CHEMONTID:0000611","CHEMONTID:0000448","Actinide peroxynitrates"
"1092","CHEMONTID:0000612","CHEMONTID:0000448","Actinide peroxynitrites"
"1093","CHEMONTID:0000613","CHEMONTID:0000448","Actinide perrhenates"
"1094","CHEMONTID:0000614","CHEMONTID:0000448","Actinide pertechnetates"
"1095","CHEMONTID:0000615","CHEMONTID:0000448","Actinide phosphites"
"1096","CHEMONTID:0000616","CHEMONTID:0000448","Actinide phosphates"
"1097","CHEMONTID:0000617","CHEMONTID:0000448","Actinide pyrophosphates"
"1098","CHEMONTID:0000618","CHEMONTID:0000448","Actinide selenates"
"1099","CHEMONTID:0000619","CHEMONTID:0000448","Actinide selenites"
"1100","CHEMONTID:0000620","CHEMONTID:0000448","Actinide sulfates"
"1101","CHEMONTID:0000621","CHEMONTID:0000448","Actinide sulfites"
"1102","CHEMONTID:0000622","CHEMONTID:0000448","Actinide superoxides"
"1103","CHEMONTID:0000624","CHEMONTID:0000448","Actinide peroxomonosulfates"
"1104","CHEMONTID:0000625","CHEMONTID:0000448","Actinide peroxodisulfates"
"1105","CHEMONTID:0000626","CHEMONTID:0000448","Actinide pyrosulfates"
"1106","CHEMONTID:0000627","CHEMONTID:0000448","Actinide tetrathionates"
"1107","CHEMONTID:0000628","CHEMONTID:0000448","Actinide thiosulfates"
"1108","CHEMONTID:0000629","CHEMONTID:0000448","Actinide dithionites"
"1109","CHEMONTID:0000630","CHEMONTID:0000448","Actinide hyposulfites"
"1110","CHEMONTID:0000631","CHEMONTID:0000445","Alkali metal bromates"
"1111","CHEMONTID:0000632","CHEMONTID:0000445","Alkali metal chlorates"
"1112","CHEMONTID:0000633","CHEMONTID:0000445","Alkali metal chlorites"
"1113","CHEMONTID:0000634","CHEMONTID:0000445","Alkali metal chromates"
"1114","CHEMONTID:0000635","CHEMONTID:0000445","Alkali metal chromites"
"1115","CHEMONTID:0000636","CHEMONTID:0000445","Alkali metal cyanates"
"1116","CHEMONTID:0000637","CHEMONTID:0000175","Glycosylglycerols"
"1117","CHEMONTID:0000638","CHEMONTID:0000445","Alkali metal hydroxides"
"1118","CHEMONTID:0000639","CHEMONTID:0000445","Alkali metal hypobromites"
"1119","CHEMONTID:0000640","CHEMONTID:0000445","Alkali metal hypochlorites"
"1120","CHEMONTID:0000641","CHEMONTID:0000445","Alkali metal hyponitrites"
"1121","CHEMONTID:0000642","CHEMONTID:0000445","Alkali metal hypophosphites"
"1122","CHEMONTID:0000643","CHEMONTID:0000445","Alkali metal iodates"
"1123","CHEMONTID:0000644","CHEMONTID:0000445","Alkali metal nitrites"
"1124","CHEMONTID:0000645","CHEMONTID:0000445","Alkali metal nitrates"
"1125","CHEMONTID:0000646","CHEMONTID:0000445","Alkali metal orthonitrates"
"1126","CHEMONTID:0000647","CHEMONTID:0000445","Alkali metal perbromates"
"1127","CHEMONTID:0000648","CHEMONTID:0000445","Alkali metal perchlorates"
"1128","CHEMONTID:0000649","CHEMONTID:0000445","Alkali metal periodates"
"1129","CHEMONTID:0000650","CHEMONTID:0000445","Alkali metal permanganates"
"1130","CHEMONTID:0000651","CHEMONTID:0000445","Alkali metal peroxynitrates"
"1131","CHEMONTID:0000652","CHEMONTID:0000445","Alkali metal peroxynitrites"
"1132","CHEMONTID:0000653","CHEMONTID:0000445","Alkali metal perrhenates"
"1133","CHEMONTID:0000654","CHEMONTID:0000445","Alkali metal pertechnetates"
"1134","CHEMONTID:0000655","CHEMONTID:0000445","Alkali metal phosphites"
"1135","CHEMONTID:0000656","CHEMONTID:0000445","Alkali metal phosphates"
"1136","CHEMONTID:0000657","CHEMONTID:0000445","Alkali metal pyrophosphates"
"1137","CHEMONTID:0000658","CHEMONTID:0000445","Alkali metal selenates"
"1138","CHEMONTID:0000659","CHEMONTID:0000445","Alkali metal selenites"
"1139","CHEMONTID:0000660","CHEMONTID:0000445","Alkali metal sulfates"
"1140","CHEMONTID:0000661","CHEMONTID:0000445","Alkali metal sulfites"
"1141","CHEMONTID:0000662","CHEMONTID:0000445","Alkali metal superoxides"
"1142","CHEMONTID:0000664","CHEMONTID:0000445","Alkali metal peroxomonosulfates"
"1143","CHEMONTID:0000665","CHEMONTID:0000445","Alkali metal peroxodisulfates"
"1144","CHEMONTID:0000666","CHEMONTID:0000445","Alkali metal pyrosulfates"
"1145","CHEMONTID:0000667","CHEMONTID:0000445","Alkali metal tetrathionates"
"1146","CHEMONTID:0000668","CHEMONTID:0000445","Alkali metal thiosulfates"
"1147","CHEMONTID:0000669","CHEMONTID:0000445","Alkali metal dithionites"
"1148","CHEMONTID:0000670","CHEMONTID:0000445","Alkali metal hyposulfites"
"1149","CHEMONTID:0000671","CHEMONTID:0000446","Alkaline earth metal bromates"
"1150","CHEMONTID:0000672","CHEMONTID:0000446","Alkaline earth metal chlorates"
"1151","CHEMONTID:0000673","CHEMONTID:0000446","Alkaline earth metal chlorites"
"1152","CHEMONTID:0000674","CHEMONTID:0000446","Alkaline earth metal chromates"
"1153","CHEMONTID:0000675","CHEMONTID:0000446","Alkaline earth metal cyanates"
"1154","CHEMONTID:0000677","CHEMONTID:0000446","Alkaline earth metal hydroxides"
"1155","CHEMONTID:0000678","CHEMONTID:0000446","Alkaline earth metal hypobromites"
"1156","CHEMONTID:0000679","CHEMONTID:0000446","Alkaline earth metal hypochlorites"
"1157","CHEMONTID:0000680","CHEMONTID:0000446","Alkaline earth metal hyponitrites"
"1158","CHEMONTID:0000681","CHEMONTID:0000446","Alkaline earth metal hypophosphites"
"1159","CHEMONTID:0000682","CHEMONTID:0000446","Alkaline earth metal iodates"
"1160","CHEMONTID:0000683","CHEMONTID:0000446","Alkaline earth metal nitrites"
"1161","CHEMONTID:0000684","CHEMONTID:0000446","Alkaline earth metal nitrates"
"1162","CHEMONTID:0000685","CHEMONTID:0000446","Alkaline earth metal orthonitrates"
"1163","CHEMONTID:0000686","CHEMONTID:0000446","Alkaline earth metal perbromates"
"1164","CHEMONTID:0000687","CHEMONTID:0000446","Alkaline earth metal perchlorates"
"1165","CHEMONTID:0000688","CHEMONTID:0000446","Alkaline earth metal periodates"
"1166","CHEMONTID:0000689","CHEMONTID:0000446","Alkaline earth metal permanganates"
"1167","CHEMONTID:0000690","CHEMONTID:0000446","Alkaline earth metal peroxynitrates"
"1168","CHEMONTID:0000691","CHEMONTID:0000446","Alkaline earth metal peroxynitrites"
"1169","CHEMONTID:0000692","CHEMONTID:0000446","Alkaline earth metal perrhenates"
"1170","CHEMONTID:0000693","CHEMONTID:0000446","Alkaline earth metal pertechnetates"
"1171","CHEMONTID:0000694","CHEMONTID:0000446","Alkaline earth metal phosphites"
"1172","CHEMONTID:0000695","CHEMONTID:0000446","Alkaline earth metal phosphates"
"1173","CHEMONTID:0000696","CHEMONTID:0000446","Alkaline earth metal pyrophosphates"
"1174","CHEMONTID:0000697","CHEMONTID:0000446","Alkaline earth metal selenates"
"1175","CHEMONTID:0000698","CHEMONTID:0000446","Alkaline earth metal selenites"
"1176","CHEMONTID:0000699","CHEMONTID:0000446","Alkaline earth metal sulfates"
"1177","CHEMONTID:0000700","CHEMONTID:0000446","Alkaline earth metal sulfites"
"1178","CHEMONTID:0000701","CHEMONTID:0000446","Alkaline earth metal superoxides"
"1179","CHEMONTID:0001283","CHEMONTID:0000259","Terpene lactones"
"1180","CHEMONTID:0000703","CHEMONTID:0000446","Alkaline earth metal peroxomonosulfates"
"1181","CHEMONTID:0000704","CHEMONTID:0000446","Alkaline earth metal peroxodisulfates"
"1182","CHEMONTID:0000705","CHEMONTID:0000446","Alkaline earth metal pyrosulfates"
"1183","CHEMONTID:0000706","CHEMONTID:0000446","Alkaline earth metal tetrathionates"
"1184","CHEMONTID:0000707","CHEMONTID:0000446","Alkaline earth metal thiosulfates"
"1185","CHEMONTID:0000708","CHEMONTID:0000446","Alkaline earth metal dithionites"
"1186","CHEMONTID:0000709","CHEMONTID:0000446","Alkaline earth metal hyposulfites"
"1187","CHEMONTID:0000710","CHEMONTID:0000451","Post-transition metal bromates"
"1188","CHEMONTID:0000711","CHEMONTID:0000451","Post-transition metal chlorates"
"1189","CHEMONTID:0000712","CHEMONTID:0000451","Post-transition metal chlorites"
"1190","CHEMONTID:0000713","CHEMONTID:0000451","Post-transition metal chromates"
"1191","CHEMONTID:0000714","CHEMONTID:0000451","Post-transition metal chromites"
"1192","CHEMONTID:0000715","CHEMONTID:0000451","Post-transition metal cyanates"
"1193","CHEMONTID:0000716","CHEMONTID:0001455","Chlorins"
"1194","CHEMONTID:0000717","CHEMONTID:0000451","Post-transition metal hydroxides"
"1195","CHEMONTID:0000718","CHEMONTID:0000451","Post-transition metal hypobromites"
"1196","CHEMONTID:0000719","CHEMONTID:0000451","Post-transition metal hypochlorites"
"1197","CHEMONTID:0000720","CHEMONTID:0000451","Post-transition metal hyponitrites"
"1198","CHEMONTID:0000721","CHEMONTID:0000451","Post-transition metal hypophosphites"
"1199","CHEMONTID:0000722","CHEMONTID:0000451","Post-transition metal iodates"
"1200","CHEMONTID:0000723","CHEMONTID:0000451","Post-transition metal nitrites"
"1201","CHEMONTID:0000724","CHEMONTID:0000451","Post-transition metal nitrates"
"1202","CHEMONTID:0000725","CHEMONTID:0000451","Post-transition metal orthonitrates"
"1203","CHEMONTID:0000726","CHEMONTID:0000451","Post-transition metal perbromates"
"1204","CHEMONTID:0000727","CHEMONTID:0000451","Post-transition metal perchlorates"
"1205","CHEMONTID:0000728","CHEMONTID:0000451","Post-transition metal periodates"
"1206","CHEMONTID:0000729","CHEMONTID:0000451","Post-transition metal permanganates"
"1207","CHEMONTID:0000730","CHEMONTID:0000451","Post-transition metal peroxynitrates"
"1208","CHEMONTID:0000731","CHEMONTID:0000451","Post-transition metal peroxynitrites"
"1209","CHEMONTID:0000732","CHEMONTID:0000451","Post-transition metal perrhenates"
"1210","CHEMONTID:0000733","CHEMONTID:0000451","Post-transition metal pertechnetates"
"1211","CHEMONTID:0000734","CHEMONTID:0000451","Post-transition metal phosphites"
"1212","CHEMONTID:0000735","CHEMONTID:0000451","Post-transition metal phosphates"
"1213","CHEMONTID:0000736","CHEMONTID:0000451","Post-transition metal pyrophosphates"
"1214","CHEMONTID:0000737","CHEMONTID:0000451","Post-transition metal selenates"
"1215","CHEMONTID:0000738","CHEMONTID:0000451","Post-transition metal selenites"
"1216","CHEMONTID:0000739","CHEMONTID:0000451","Post-transition metal sulfates"
"1217","CHEMONTID:0000740","CHEMONTID:0000451","Post-transition metal sulfites"
"1218","CHEMONTID:0000741","CHEMONTID:0000451","Post-transition metal superoxides"
"1219","CHEMONTID:0000742","CHEMONTID:0002052","Phospholanes"
"1220","CHEMONTID:0000743","CHEMONTID:0000451","Post-transition metal peroxomonosulfates"
"1221","CHEMONTID:0000744","CHEMONTID:0000451","Post-transition metal peroxodisulfates"
"1222","CHEMONTID:0000745","CHEMONTID:0000451","Post-transition metal pyrosulfates"
"1223","CHEMONTID:0000746","CHEMONTID:0000451","Post-transition metal tetrathionates"
"1224","CHEMONTID:0000747","CHEMONTID:0000451","Post-transition metal thiosulfates"
"1225","CHEMONTID:0000748","CHEMONTID:0000451","Post-transition metal dithionites"
"1226","CHEMONTID:0000749","CHEMONTID:0000451","Post-transition metal hyposulfites"
"1227","CHEMONTID:0000750","CHEMONTID:0000447","Lanthanide bromates"
"1228","CHEMONTID:0000751","CHEMONTID:0000447","Lanthanide chlorates"
"1229","CHEMONTID:0000752","CHEMONTID:0000447","Lanthanide chlorites"
"1230","CHEMONTID:0000753","CHEMONTID:0000447","Lanthanide chromates"
"1231","CHEMONTID:0000754","CHEMONTID:0000447","Lanthanide chromites"
"1232","CHEMONTID:0000755","CHEMONTID:0000447","Lanthanide cyanates"
"1233","CHEMONTID:0000757","CHEMONTID:0000447","Lanthanide hydroxides"
"1234","CHEMONTID:0000758","CHEMONTID:0000447","Lanthanide hypobromites"
"1235","CHEMONTID:0000759","CHEMONTID:0000447","Lanthanide hypochlorites"
"1236","CHEMONTID:0000760","CHEMONTID:0000447","Lanthanide hyponitrites"
"1237","CHEMONTID:0000761","CHEMONTID:0000447","Lanthanide hypophosphites"
"1238","CHEMONTID:0000762","CHEMONTID:0000447","Lanthanide iodates"
"1239","CHEMONTID:0000763","CHEMONTID:0000447","Lanthanide nitrites"
"1240","CHEMONTID:0000764","CHEMONTID:0000447","Lanthanide nitrates"
"1241","CHEMONTID:0000765","CHEMONTID:0000447","Lanthanide orthonitrates"
"1242","CHEMONTID:0000766","CHEMONTID:0000447","Lanthanide perbromates"
"1243","CHEMONTID:0000767","CHEMONTID:0000447","Lanthanide perchlorates"
"1244","CHEMONTID:0000768","CHEMONTID:0000447","Lanthanide periodates"
"1245","CHEMONTID:0000769","CHEMONTID:0000447","Lanthanide permanganates"
"1246","CHEMONTID:0000770","CHEMONTID:0000447","Lanthanide peroxynitrates"
"1247","CHEMONTID:0000771","CHEMONTID:0000447","Lanthanide peroxynitrites"
"1248","CHEMONTID:0000772","CHEMONTID:0000447","Lanthanide perrhenates"
"1249","CHEMONTID:0000773","CHEMONTID:0000447","Lanthanide pertechnetates"
"1250","CHEMONTID:0000774","CHEMONTID:0000447","Lanthanide phosphites"
"1251","CHEMONTID:0000775","CHEMONTID:0000447","Lanthanide phosphates"
"1252","CHEMONTID:0000776","CHEMONTID:0000447","Lanthanide pyrophosphates"
"1253","CHEMONTID:0000777","CHEMONTID:0000447","Lanthanide selenates"
"1254","CHEMONTID:0000778","CHEMONTID:0000447","Lanthanide selenites"
"1255","CHEMONTID:0000779","CHEMONTID:0000447","Lanthanide sulfates"
"1256","CHEMONTID:0000780","CHEMONTID:0000447","Lanthanide sulfites"
"1257","CHEMONTID:0000781","CHEMONTID:0000447","Lanthanide superoxides"
"1258","CHEMONTID:0000783","CHEMONTID:0000447","Lanthanide peroxomonosulfates"
"1259","CHEMONTID:0000784","CHEMONTID:0000447","Lanthanide peroxodisulfates"
"1260","CHEMONTID:0000785","CHEMONTID:0000447","Lanthanide pyrosulfates"
"1261","CHEMONTID:0000786","CHEMONTID:0000447","Lanthanide tetrathionates"
"1262","CHEMONTID:0000787","CHEMONTID:0000447","Lanthanide thiosulfates"
"1263","CHEMONTID:0000788","CHEMONTID:0000447","Lanthanide dithionites"
"1264","CHEMONTID:0000789","CHEMONTID:0000447","Lanthanide hyposulfites"
"1265","CHEMONTID:0000790","CHEMONTID:0000449","Metalloid bromates"
"1266","CHEMONTID:0000791","CHEMONTID:0000449","Metalloid chlorates"
"1267","CHEMONTID:0000792","CHEMONTID:0000449","Metalloid chlorites"
"1268","CHEMONTID:0000793","CHEMONTID:0000449","Metalloid chromates"
"1269","CHEMONTID:0000794","CHEMONTID:0000449","Metalloid chromites"
"1270","CHEMONTID:0000795","CHEMONTID:0000449","Metalloid cyanates"
"1271","CHEMONTID:0000797","CHEMONTID:0000449","Metalloid hydroxides"
"1272","CHEMONTID:0000798","CHEMONTID:0000449","Metalloid hypobromites"
"1273","CHEMONTID:0000799","CHEMONTID:0000449","Metalloid hypochlorites"
"1274","CHEMONTID:0000800","CHEMONTID:0000449","Metalloid hyponitrites"
"1275","CHEMONTID:0000801","CHEMONTID:0000449","Metalloid hypophosphites"
"1276","CHEMONTID:0000802","CHEMONTID:0000449","Metalloid iodates"
"1277","CHEMONTID:0000803","CHEMONTID:0000449","Metalloid nitrites"
"1278","CHEMONTID:0000804","CHEMONTID:0000449","Metalloid nitrates"
"1279","CHEMONTID:0000805","CHEMONTID:0000449","Metalloid orthonitrates"
"1280","CHEMONTID:0000806","CHEMONTID:0000449","Metalloid perbromates"
"1281","CHEMONTID:0000807","CHEMONTID:0000449","Metalloid perchlorates"
"1282","CHEMONTID:0000808","CHEMONTID:0000449","Metalloid periodates"
"1283","CHEMONTID:0000809","CHEMONTID:0000449","Metalloid permanganates"
"1284","CHEMONTID:0000810","CHEMONTID:0000449","Metalloid peroxynitrates"
"1285","CHEMONTID:0000811","CHEMONTID:0000449","Metalloid peroxynitrites"
"1286","CHEMONTID:0000812","CHEMONTID:0000449","Metalloid perrhenates"
"1287","CHEMONTID:0000813","CHEMONTID:0000449","Metalloid pertechnetates"
"1288","CHEMONTID:0000814","CHEMONTID:0000449","Metalloid phosphites"
"1289","CHEMONTID:0000815","CHEMONTID:0000449","Metalloid phosphates"
"1290","CHEMONTID:0000816","CHEMONTID:0000449","Metalloid pyrophosphates"
"1291","CHEMONTID:0000817","CHEMONTID:0000449","Metalloid selenates"
"1292","CHEMONTID:0000818","CHEMONTID:0000449","Metalloid selenites"
"1293","CHEMONTID:0000819","CHEMONTID:0000449","Metalloid sulfates"
"1294","CHEMONTID:0000820","CHEMONTID:0000449","Metalloid sulfites"
"1295","CHEMONTID:0000821","CHEMONTID:0000449","Metalloid superoxides"
"1296","CHEMONTID:0000823","CHEMONTID:0000449","Metalloid peroxomonosulfates"
"1297","CHEMONTID:0000824","CHEMONTID:0000449","Metalloid peroxodisulfates"
"1298","CHEMONTID:0000825","CHEMONTID:0000449","Metalloid pyrosulfates"
"1299","CHEMONTID:0000826","CHEMONTID:0000449","Metalloid tetrathionates"
"1300","CHEMONTID:0000827","CHEMONTID:0000449","Metalloid thiosulfates"
"1301","CHEMONTID:0000828","CHEMONTID:0000449","Metalloid dithionites"
"1302","CHEMONTID:0000829","CHEMONTID:0000449","Metalloid hyposulfites"
"1303","CHEMONTID:0000830","CHEMONTID:0000450","Transition metal bromates"
"1304","CHEMONTID:0000831","CHEMONTID:0000450","Transition metal chlorates"
"1305","CHEMONTID:0000832","CHEMONTID:0000450","Transition metal chlorites"
"1306","CHEMONTID:0000833","CHEMONTID:0000450","Transition metal chromates"
"1307","CHEMONTID:0000834","CHEMONTID:0000450","Transition metal chromites"
"1308","CHEMONTID:0000835","CHEMONTID:0000450","Transition metal cyanates"
"1309","CHEMONTID:0000836","CHEMONTID:0000796","Imidazodithiazolethiones"
"1310","CHEMONTID:0000837","CHEMONTID:0000450","Transition metal hydroxides"
"1311","CHEMONTID:0000838","CHEMONTID:0000450","Transition metal hypobromites"
"1312","CHEMONTID:0000839","CHEMONTID:0000450","Transition metal hypochlorites"
"1313","CHEMONTID:0000840","CHEMONTID:0000450","Transition metal hyponitrites"
"1314","CHEMONTID:0000841","CHEMONTID:0000450","Transition metal hypophosphites"
"1315","CHEMONTID:0000842","CHEMONTID:0000450","Transition metal iodates"
"1316","CHEMONTID:0000843","CHEMONTID:0000450","Transition metal nitrates"
"1317","CHEMONTID:0000844","CHEMONTID:0000450","Transition metal orthonitrates"
"1318","CHEMONTID:0000845","CHEMONTID:0000450","Transition metal perbromates"
"1319","CHEMONTID:0000846","CHEMONTID:0000450","Transition metal perchlorates"
"1320","CHEMONTID:0000847","CHEMONTID:0000450","Transition metal periodates"
"1321","CHEMONTID:0000848","CHEMONTID:0000450","Transition metal permanganates"
"1322","CHEMONTID:0000849","CHEMONTID:0000450","Transition metal peroxynitrates"
"1323","CHEMONTID:0000850","CHEMONTID:0000450","Transition metal peroxynitrites"
"1324","CHEMONTID:0000851","CHEMONTID:0000450","Transition metal perrhenates"
"1325","CHEMONTID:0000852","CHEMONTID:0000450","Transition metal pertechnetates"
"1326","CHEMONTID:0000853","CHEMONTID:0000450","Transition metal phosphites"
"1327","CHEMONTID:0000854","CHEMONTID:0000450","Transition metal phosphates"
"1328","CHEMONTID:0000855","CHEMONTID:0000450","Transition metal pyrophosphates"
"1329","CHEMONTID:0000856","CHEMONTID:0000450","Transition metal selenates"
"1330","CHEMONTID:0000857","CHEMONTID:0000450","Transition metal selenites"
"1331","CHEMONTID:0000858","CHEMONTID:0000450","Transition metal sulfates"
"1332","CHEMONTID:0000859","CHEMONTID:0000450","Transition metal sulfites"
